# Time, Reward, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
1.120000000000000000e+02,2.875264796225931452e-01,-5.235967404011360182e-01,-1.823258113629190711e-04,5.237743184988690182e-01,4.592062682636508138e-03
1.130000000000000000e+02,2.875284652100096316e-01,-5.235974271952702486e-01,-1.648305922100210994e-04,5.237915495441226588e-01,4.135450860877611101e-03
1.140000000000000000e+02,2.875302446082043661e-01,-5.235980475233241727e-01,-1.488787329477326107e-04,5.238070618908760023e-01,3.722963220808494025e-03
1.150000000000000000e+02,2.875318628433871093e-01,-5.235986088004958017e-01,-1.347065212040436362e-04,5.238209749136910620e-01,3.339125475620630199e-03
1.160000000000000000e+02,2.875332990501304753e-01,-5.235991160599655636e-01,-1.217422727401971949e-04,5.238335186236019458e-01,3.010490378625304501e-03
1.170000000000000000e+02,2.875345925890865351e-01,-5.235995740064355308e-01,-1.099071528035928887e-04,5.238447990006734889e-01,2.707290497170533692e-03
1.180000000000000000e+02,2.875357774710689540e-01,-5.235999890590075090e-01,-9.961261726692654519e-05,5.238548717987949743e-01,2.417471549148278095e-03
1.190000000000000000e+02,2.875368055084064345e-01,-5.236003639851011249e-01,-8.998226245592284638e-05,5.238639340492285967e-01,2.174940104077170699e-03
1.200000000000000000e+02,2.875377452042445214e-01,-5.236007025052108466e-01,-8.124482633031399905e-05,5.238720954539056729e-01,1.958737122494425085e-03
1.210000000000000000e+02,2.875385984040784160e-01,-5.236010093090452955e-01,-7.363292026973852203e-05,5.238794118552214663e-01,1.755936315799082239e-03
1.220000000000000000e+02,2.875393434699452522e-01,-5.236012862592838157e-01,-6.646805725094138853e-05,5.238860002604734944e-01,1.581217260479272696e-03
1.230000000000000000e+02,2.875400331728755754e-01,-5.236015371646618455e-01,-6.021729072292497805e-05,5.238918924356829043e-01,1.414122050263957354e-03
1.240000000000000000e+02,2.875406414281473921e-01,-5.236017645676381838e-01,-5.457671433401351793e-05,5.238971708208529643e-01,1.266812440803981180e-03
1.250000000000000000e+02,2.875411780499464443e-01,-5.236019696565595849e-01,-4.922134114843926598e-05,5.239019262187125658e-01,1.141295486302630179e-03
1.260000000000000000e+02,2.875416794537556386e-01,-5.236021557631099776e-01,-4.466557210020224750e-05,5.239062066695886477e-01,1.027308210251166301e-03
1.270000000000000000e+02,2.875421126814268202e-01,-5.236023237085946080e-01,-4.030691630417174284e-05,5.239100737204145375e-01,9.280921982054636966e-04
1.280000000000000000e+02,2.875425157155286349e-01,-5.236024755797464847e-01,-3.644907643874491042e-05,5.239135624139984460e-01,8.372864601497603289e-04
1.290000000000000000e+02,2.875428784184907438e-01,-5.236026102280854078e-01,-3.231560134224497911e-05,5.239164802824035627e-01,7.002884172357737910e-04
1.300000000000000000e+02,2.875431938661449083e-01,-5.236027242606372534e-01,-2.736781243053591555e-05,5.239184119396860240e-01,4.635977477801521982e-04
