,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1,Unnamed:0,des_spring_k,des_spring_k.1,des_zeta,des_zeta.1,max_height,max_height.1,rollout/ep_len_mean,rollout/ep_len_mean.1,rollout/ep_rew_mean,rollout/ep_rew_mean.1,time/fps,time/fps.1,train/actor_loss,train/actor_loss.1,train/critic_loss,train/critic_loss.1,train/learning_rate,train/learning_rate.1
10,1308.0,3232.907470703125,1647301329.591688,0.003953162580728531,1647301329.5917351,0.001885036239400506,1647301329.5917625,32.70000076293945,1647301329.5917854,-0.516995370388031,1647301329.5918071,3848.0,1647301329.59183,,,,,,,1383.0,5033.56103515625,1647301159.747728,0.00492427172139287,1647301159.7477756,0.0027365689165890217,1647301159.7478049,34.57500076293945,1647301159.7478297,-0.8959154486656189,1647301159.7478528,3782.0,1647301159.7478771,,,,,,,1553.0,9404.3525390625,1647301251.1284175,0.005592061206698418,1647301251.128465,0.00043583937804214656,1647301251.1284926,38.82500076293945,1647301251.1285145,-0.08982157707214355,1647301251.1285353,3956.0,1647301251.1285565,,,,,,,1095.0,6879.8984375,1647301156.6427827,0.009126310236752033,1647301156.6428308,0.002875247038900852,1647301156.6428595,27.375,1647301156.6428828,-0.11412744969129562,1647301156.6429048,3609.0,1647301156.6429276,,,,,,,1460.0,4261.67626953125,1647301336.496953,0.00843742024153471,1647301336.4970002,0.0006530310492962599,1647301336.4970303,36.5,1647301336.4970555,-1.1687182188034058,1647301336.4970794,3878.0,1647301336.4971044,,,,,,
11,1471.0,5004.1650390625,1647301329.6244524,0.0033052165526896715,1647301329.624509,0.0008011154714040458,1647301329.6245363,33.431819915771484,1647301329.6245594,-0.5979140400886536,1647301329.6245813,3947.0,1647301329.6246047,,,,,,,1557.0,3526.67578125,1647301159.7851076,0.0060705626383423805,1647301159.7851567,0.005672660656273365,1647301159.7851877,35.3863639831543,1647301159.785215,-0.8897215127944946,1647301159.785241,3863.0,1647301159.785268,,,,,,,1649.0,9583.853515625,1647301251.1552787,0.009088052436709404,1647301251.1553257,0.0009177933097817004,1647301251.1553533,37.477272033691406,1647301251.1553762,-0.09973195195198059,1647301251.155397,3932.0,1647301251.1554186,,,,,,,1264.0,2907.69580078125,1647301156.6792567,0.008411763235926628,1647301156.679315,0.005682675167918205,1647301156.679344,28.727272033691406,1647301156.679368,-0.11534175276756287,1647301156.6793904,3719.0,1647301156.679414,,,,,,,1538.0,7479.93603515625,1647301336.5145524,0.0027309139259159565,1647301336.5146008,0.0022856586147099733,1647301336.5146313,34.95454406738281,1647301336.5146568,-1.2178477048873901,1647301336.5146809,3903.0,1647301336.5147054,,,,,,
12,1617.0,4944.81640625,1647301329.6589282,0.008138662204146385,1647301329.658975,0.0035433003213256598,1647301329.6590023,33.6875,1647301329.6590257,-0.5539228916168213,1647301329.6590476,3971.0,1647301329.6590707,,,,,,,1804.0,7265.0703125,1647301159.837594,0.009389210492372513,1647301159.8376448,0.004650877323001623,1647301159.8376758,37.58333206176758,1647301159.8377035,-0.8177103400230408,1647301159.8377297,3960.0,1647301159.8377566,,,,,,,1805.0,9206.3173828125,1647301251.187456,0.009479721076786518,1647301251.1875026,0.0031889094971120358,1647301251.1875293,37.60416793823242,1647301251.1875513,-0.1985234171152115,1647301251.187572,3997.0,1647301251.1875968,,,,,,,1382.0,5883.044921875,1647301156.705197,0.003568649757653475,1647301156.7052438,0.0029060724191367626,1647301156.7052727,28.79166603088379,1647301156.705296,-0.10761270672082901,1647301156.7053237,3778.0,1647301156.7053466,,,,,,,1767.0,6390.52880859375,1647301336.5621462,0.0022249994799494743,1647301336.5622005,0.00027728432905860245,1647301336.5622303,36.8125,1647301336.5622551,-1.1198163032531738,1647301336.5622792,4001.0,1647301336.562304,,,,,,
13,1709.0,7628.6630859375,1647301329.6781511,0.009271176531910896,1647301329.6781971,0.004278483334928751,1647301329.678225,32.86538314819336,1647301329.6782484,-0.5133394598960876,1647301329.67827,4008.0,1647301329.6782937,,,,,,,1927.0,6853.92431640625,1647301159.8645632,0.00978229008615017,1647301159.864611,0.00399334030225873,1647301159.8646412,37.05769348144531,1647301159.8646677,-0.7567324638366699,1647301159.864693,3994.0,1647301159.8647192,,,,,,,1939.0,3642.637451171875,1647301251.2154112,0.005897835362702608,1647301251.2154577,0.0076918164268136024,1647301251.2154849,37.28845977783203,1647301251.2155077,-0.18625761568546295,1647301251.2155282,4043.0,1647301251.2155497,,,,,,,1473.0,6830.81103515625,1647301156.7254713,0.007439746521413326,1647301156.7255182,0.0007770601660013199,1647301156.7255473,28.326923370361328,1647301156.7255714,-0.1058872863650322,1647301156.7255936,3815.0,1647301156.7256167,,,,,,,1879.0,8192.8798828125,1647301336.5861568,0.0081184608861804,1647301336.5862048,0.002119179582223296,1647301336.586235,36.13461685180664,1647301336.5862603,-1.0637564659118652,1647301336.5862837,4035.0,1647301336.586309,,,,,,
14,1831.0,8397.2373046875,1647301329.7033064,0.007847139611840248,1647301329.703352,0.002628554590046406,1647301329.7033796,32.69643020629883,1647301329.7034028,-0.4784729778766632,1647301329.7034242,4055.0,1647301329.7034473,,,,,,,2046.0,5984.142578125,1647301159.8935316,0.008605294860899448,1647301159.8935816,0.001329903258010745,1647301159.8936105,36.53571319580078,1647301159.8936348,-0.7131035923957825,1647301159.8936577,4000.0,1647301159.893682,,,,,,,2033.0,9153.66015625,1647301251.2355657,5.8152072597295046e-05,1647301251.2356124,0.002568476367741823,1647301251.2356405,36.30356979370117,1647301251.2356641,-0.19003060460090637,1647301251.235685,4068.0,1647301251.235707,,,,,,,1643.0,4363.8232421875,1647301156.7622278,0.0026469766162335873,1647301156.7622752,0.002271371427923441,1647301156.7623038,29.339284896850586,1647301156.762328,-0.10952207446098328,1647301156.7623498,3885.0,1647301156.7623725,,,,,,,2045.0,3390.079345703125,1647301336.625372,0.001748205628246069,1647301336.6254473,0.003366028657183051,1647301336.6255047,36.51785659790039,1647301336.625559,-0.992251992225647,1647301336.6256115,4051.0,1647301336.625656,,,,,,
15,1914.0,8964.3583984375,1647301329.720815,0.002657100325450301,1647301329.7208602,0.0014821515651419759,1647301329.7208881,31.899999618530273,1647301329.7209218,-0.44728830456733704,1647301329.720945,4081.0,1647301329.720968,,,,,,,2220.0,6091.8828125,1647301159.9309185,0.00855450052767992,1647301159.9309657,0.0012567401863634586,1647301159.9309955,37.0,1647301159.93102,-0.6718176603317261,1647301159.9310434,4045.0,1647301159.9310675,,,,,,,2190.0,4403.39697265625,1647301251.2682853,0.007184626068919897,1647301251.2683327,0.0018690621946007013,1647301251.268362,36.5,1647301251.268387,-0.20557895302772522,1647301251.2684107,4113.0,1647301251.268435,,,,,,,1784.0,8161.3994140625,1647301156.7932343,0.007790947332978249,1647301156.7932808,0.0022407809738069773,1647301156.7933097,29.733333587646484,1647301156.7933338,-0.11492051929235458,1647301156.7933648,3931.0,1647301156.7933881,,,,,,,2154.0,8913.1865234375,1647301336.6495483,0.0032043331302702427,1647301336.649614,0.0009427221957594156,1647301336.649648,35.900001525878906,1647301336.6496737,-0.9277872443199158,1647301336.6496985,4071.0,1647301336.6497235,,,,,,
16,2018.0,4787.52783203125,1647301329.742447,0.0010269060730934143,1647301329.7424946,0.003617199370637536,1647301329.7425227,31.53125,1647301329.742551,-0.6169713735580444,1647301329.7425728,4113.0,1647301329.7425961,,,,,,,2330.0,7947.81005859375,1647301159.9551826,0.003568022046238184,1647301159.9552312,0.0019400302553549409,1647301159.9552631,36.40625,1647301159.9552917,-0.6357718110084534,1647301159.9553185,4065.0,1647301159.955346,,,,,,,2329.0,8565.1318359375,1647301251.3031616,0.004412536043673754,1647301251.3032186,0.0018492756644263864,1647301251.3032463,36.390625,1647301251.3032687,-0.19422867894172668,1647301251.3032894,4105.0,1647301251.3033113,,,,,,,1917.0,5446.1708984375,1647301156.8246312,0.005365442484617233,1647301156.824679,0.0058708274737000465,1647301156.8247075,29.953125,1647301156.8247306,-0.11579296737909317,1647301156.8247528,3950.0,1647301156.824776,,,,,,,2298.0,7679.9287109375,1647301336.6801453,0.003968187607824802,1647301336.6802013,0.00021332055621314794,1647301336.6802325,35.90625,1647301336.6802573,-0.8718824982643127,1647301336.680281,4106.0,1647301336.6803055,,,,,,
17,2202.0,3881.485107421875,1647301329.779449,0.0064112902618944645,1647301329.7794964,0.0008330250275321305,1647301329.7795246,32.382354736328125,1647301329.7795482,-0.6208515167236328,1647301329.77957,4173.0,1647301329.7795932,,,,,,,2448.0,6742.96142578125,1647301159.9854407,0.006096834782510996,1647301159.9854894,0.0014133845688775182,1647301159.9855213,36.0,1647301159.9855483,-0.6029276251792908,1647301159.9855745,4057.0,1647301159.9856012,,,,,,,2422.0,9260.5869140625,1647301251.3230612,0.006878100801259279,1647301251.3231075,0.002042903332039714,1647301251.323135,35.617645263671875,1647301251.3231566,-0.18544922769069672,1647301251.3231766,4124.0,1647301251.3231978,,,,,,,2033.0,8754.0478515625,1647301156.8572247,0.0030368519946932793,1647301156.8572721,0.0013478241162374616,1647301156.8573008,29.897058486938477,1647301156.8573248,-0.12306302785873413,1647301156.857347,3926.0,1647301156.85737,,,,,,,2417.0,6403.12744140625,1647301336.7055392,0.009503079578280449,1647301336.7056012,0.007905552163720131,1647301336.705633,35.54411697387695,1647301336.705659,-0.8230915665626526,1647301336.7056832,4131.0,1647301336.7057083,,,,,,
18,2414.0,5980.4609375,1647301329.8216882,0.0026623629964888096,1647301329.8217351,0.005785237066447735,1647301329.8217628,33.52777862548828,1647301329.8217864,-0.5928638577461243,1647301329.8218086,4236.0,1647301329.8218317,,,,,,,2611.0,3859.03466796875,1647301160.020357,0.007864805869758129,1647301160.0204046,0.0014571025967597961,1647301160.020434,36.26388931274414,1647301160.020459,-0.5798364281654358,1647301160.0204823,4090.0,1647301160.0205069,,,,,,,2523.0,7767.2568359375,1647301251.344595,0.0057259914465248585,1647301251.3446426,0.00019802704628091305,1647301251.3446705,35.04166793823242,1647301251.3446932,-0.17809851467609406,1647301251.3447142,4144.0,1647301251.344736,,,,,,,2171.0,5810.64013671875,1647301156.8871763,0.00919595081359148,1647301156.8872232,0.0024037924595177174,1647301156.8872514,30.15277862548828,1647301156.8872752,-0.11783673614263535,1647301156.887297,3963.0,1647301156.88732,,,,,,,2540.0,5938.9267578125,1647301336.731778,0.009873607195913792,1647301336.7318325,0.0017048120498657227,1647301336.7318642,35.27777862548828,1647301336.7318897,-0.7798370122909546,1647301336.7319138,4155.0,1647301336.7319388,,,,,,
19,2582.0,3248.213623046875,1647301329.8556457,0.0030080347787588835,1647301329.8556933,0.00028362387092784047,1647301329.8557212,33.97368240356445,1647301329.8557448,-3.332923650741577,1647301329.8557682,4276.0,1647301329.8557913,,,,,,,2723.0,9178.51171875,1647301160.0452182,0.007185604888945818,1647301160.0452838,0.0011689827078953385,1647301160.045313,35.828948974609375,1647301160.0453422,-0.5511877536773682,1647301160.045365,4106.0,1647301160.0453887,,,,,,,2644.0,8847.2041015625,1647301251.3708842,0.001672172686085105,1647301251.3709326,0.000846672395709902,1647301251.3709626,34.78947448730469,1647301251.3709881,-0.1968122124671936,1647301251.3710117,4163.0,1647301251.3710365,,,,,,,2326.0,6850.48291015625,1647301156.920751,0.001927280449308455,1647301156.9207997,0.0008713707793504,1647301156.920839,30.605262756347656,1647301156.9208634,-0.12853120267391205,1647301156.9208858,4001.0,1647301156.9209197,,,,,,,2642.0,8739.7177734375,1647301336.7541835,0.007522678002715111,1647301336.7542446,0.0003105360083281994,1647301336.754276,34.76315689086914,1647301336.7543023,-0.7401060461997986,1647301336.7543268,4169.0,1647301336.7543516,,,,,,
20,2802.0,2823.71435546875,1647301329.8994074,0.004652041010558605,1647301329.8994553,0.006049757823348045,1647301329.899483,35.025001525878906,1647301329.8995059,-3.1729865074157715,1647301329.899528,4326.0,1647301329.8995507,,,,,,,2833.0,4013.3046875,1647301160.069471,0.007887727580964565,1647301160.069518,0.001021708594635129,1647301160.0695472,35.412498474121094,1647301160.0695717,-0.5313957333564758,1647301160.069595,4121.0,1647301160.069619,,,,,,,2798.0,8408.7353515625,1647301251.4029632,0.0008304922375828028,1647301251.4030106,0.004447371233254671,1647301251.4030383,34.974998474121094,1647301251.403061,-0.1906539350748062,1647301251.403082,4194.0,1647301251.4031036,,,,,,,2451.0,4310.23681640625,1647301156.9516935,0.00976346805691719,1647301156.9517398,0.0055635892786085606,1647301156.9517689,30.637500762939453,1647301156.9517932,-0.12394513934850693,1647301156.9518158,4003.0,1647301156.951839,,,,,,,2783.0,6679.5498046875,1647301336.784219,0.007653392385691404,1647301336.7842739,0.0028940695337951183,1647301336.7843049,34.787498474121094,1647301336.7843301,-0.9960675239562988,1647301336.7843544,4193.0,1647301336.7843797,,,,,,
21,2915.0,5753.99853515625,1647301329.922851,0.006248148623853922,1647301329.9228969,0.0008726672385819256,1647301329.9229248,34.7023811340332,1647301329.9229484,-3.0255141258239746,1647301329.9229703,4344.0,1647301329.9229934,,,,,,,2947.0,3647.104248046875,1647301160.0946238,0.002019399544224143,1647301160.0946724,0.004489079583436251,1647301160.0947013,35.08333206176758,1647301160.0947254,-0.5096360445022583,1647301160.094748,4136.0,1647301160.0947716,,,,,,,2921.0,4030.2041015625,1647301251.4298966,0.0037841093726456165,1647301251.4299445,0.001996715785935521,1647301251.4299743,34.77381134033203,1647301251.4300053,-0.18253245949745178,1647301251.4300296,4209.0,1647301251.4300544,,,,,,,2589.0,4603.03173828125,1647301156.9817069,0.0015028229681774974,1647301156.9817555,0.0019384819315746427,1647301156.9817843,30.821428298950195,1647301156.9818084,-0.12022746354341507,1647301156.9818306,4030.0,1647301156.981854,,,,,,,2932.0,6174.47705078125,1647301336.815726,0.008822250179946423,1647301336.8157883,0.0030235107988119125,1647301336.8158205,34.904762268066406,1647301336.815847,-0.9556310772895813,1647301336.8158715,4217.0,1647301336.8158965,,,,,,
