,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel,Time,Reward,Height,Motor1Pos,Motor1Vel,Motor2Pos,Motor2Vel
60,,,,,,,,60.0,0.1824489670750992,0.1824489670750992,0.4761544607921219,-5.759586531581286,-0.14399004321215933,5.759586531581286,60.0,0.18616717797611257,0.18616717797611257,-0.5220996026432165,-0.039977945468860986,-0.5220995771469548,-0.03997862536917575,,,,,,,,60.0,0.1921640111547664,0.1921640111547664,0.5220995993460418,0.03997788542911958,0.5220996032094287,0.03997793611192935,60.0,0.2344905149704908,0.2344905149704908,-0.04173631499929649,-5.759586531581286,0.043941295639778326,5.759586531581284
61,,,,,,,,61.0,0.1828156751793834,0.1828156751793834,0.4808988922727396,1.1386635553482458,-0.11999176599723728,5.759586531581287,61.0,0.1861644684199489,0.1861644684199489,-0.5222495199387247,-0.03598015092197481,-0.5222494969920891,-0.03598076283225725,,,,,,,,61.0,0.19212689700479205,0.19212689700479205,0.5222495160509727,0.035980009183421875,0.5222495204841032,0.035980145921895024,61.0,0.2353105458830861,0.2353105458830861,-0.04420108822634896,-0.5915455744925929,0.024416920390223116,-4.685850059893252
62,,,,,,,,62.0,0.18292941292859052,0.18292941292859052,0.48516888459246577,1.0247981567342803,-0.14399004304408536,-5.759586491243536,62.0,0.18616202462447848,0.18616202462447848,-0.5223844455046821,-0.03238213582977859,-0.5223844248527101,-0.03238268654903274,,,,,,,,62.0,0.19209347993174497,0.19209347993174497,0.5223844404202481,0.03238184862610324,0.5223844460572905,0.032382137564929976,62.0,0.23557726439460897,0.23557726439460897,-0.020202811011426933,5.759586531581286,0.04841519760514514,5.759586531581287
63,,,,,,,,63.0,0.18286900424085528,0.18286900424085528,0.4890118736930491,0.9223173841399922,-0.11999176582916332,5.759586531581287,63.0,0.18615982099998396,0.18615982099998396,-0.5225058785140437,-0.02914392224680097,-0.522505859927269,-0.029144417894129446,,,,,,,,63.0,0.19206339301125833,0.19206339301125833,0.5225058710761408,0.029143357414246313,0.5225058791230729,0.029143935787784903,63.0,0.2357749282723741,0.2357749282723741,-0.02522778700176929,-1.2059942376821668,0.03988775641404468,-2.0465858858641126
64,,,,,,,,64.0,0.1831281378676003,0.1831281378676003,0.49247059250333847,0.8300925144694653,-0.14399004160793277,-5.759586186904666,64.0,0.18615783432849825,0.18615783432849825,-0.5226151682224692,-0.026229530022122027,-0.522615151494372,-0.026229976104716893,,,,,,,,64.0,0.1920363055379707,0.1920363055379707,0.522615156060531,0.026228396253647136,0.5226151689842857,0.02622956669107276,64.0,0.23597210574241656,0.23597210574241656,-0.0012295097868472644,5.759586531581287,0.0638860336289667,5.759586531581286
65,,,,,,,,65.0,0.18311159207117167,0.18311159207117167,0.49558341081283447,0.747076394279047,-0.11999176439301072,5.759586531581287,65.0,0.186156043562151,0.186156043562151,-0.5227135289600522,-0.023606577019910088,-0.5227135139047647,-0.02360697849424387,,,,,,,,65.0,0.1920119195622993,0.1920119195622993,0.5227135068475907,0.02360418889433248,0.5227135300826796,0.023606663614527797,65.0,0.2360007413532119,0.2360007413532119,-0.00799946344740661,-1.6247888785342433,0.04880600911490882,-3.6192058833738896
66,,,,,,,,66.0,0.18341420675602968,0.18341420675602968,0.49838497339970234,0.672375020848269,-0.14399004032945323,-5.759586224746207,66.0,0.18615442963494605,0.18615442963494605,-0.5228020536238769,-0.021245919317919155,-0.5228020400741181,-0.02124628064481829,,,,,,,,66.0,0.1919899668466716,0.1919899668466716,0.5228020090605295,0.021240531105319725,0.5228020556005122,0.021246124279816748,66.0,0.23594777380910953,0.23594777380910953,0.01599881376751542,5.759586531581287,0.07280428632116513,5.7595865295015125
67,,,,,,,,67.0,0.1834595593749045,0.1834595593749045,0.500906353619562,0.6051312527663156,-0.1199917631145312,5.759586531581287,67.0,0.18615297528789884,0.18615297528789884,-0.5228817258213191,-0.01912132738612637,-0.5228817136265361,-0.0191216525803366,,,,,,,,67.0,0.1919702063795445,0.1919702063795445,0.5228816260888185,0.019108086789355296,0.5228817299389537,0.019121841225958724,67.0,0.23588164297102,0.23588164297102,0.003201979332521079,-3.071240264398642,0.0488060091062431,-5.759586531581287
68,,,,,,,,68.0,0.18382487666621727,0.18382487666621727,0.503175613168866,0.5446222918329641,-0.14399003949744932,-5.759586331900343,68.0,0.18615166490723953,0.18615166490723953,-0.5229534307990169,-0.017209194647513467,-0.5229534198237125,-0.017209487322301875,,,,,,,,68.0,0.1919524229703433,0.1919524229703433,0.52295318093334,0.017173162685152964,0.5229534407907801,0.017210604438356734,68.0,0.23574100130641523,0.23574100130641523,-0.020796297151388553,-5.759586356138311,0.024807731891321072,-5.759586531581287
69,,,,,,,,69.0,0.18391119776346104,0.18391119776346104,0.479177335953944,-5.759586531581287,-0.16798831671237135,-5.759586531581287,69.0,0.1861504843752073,0.1861504843752073,-0.5230179652789452,-0.01548827518276312,-0.5230179554011711,-0.015488538590072355,,,,,,,,69.0,0.19193642893423424,0.19193642893423424,0.5230172533321013,0.015377375702710796,0.5230179934112258,0.0154926289069777,69.0,0.23580633909306184,0.23580633909306184,-0.044794574366310576,-5.759586531581287,0.0488060091062431,5.759586531581287
